#  E (eV)   dos(E)     Int dos(E) EFermi =    8.585 eV
  -9.875  0.3558E-84  0.4483E-85
  -9.874  0.3558E-84  0.4519E-85
  -9.873  0.3558E-84  0.4554E-85
  -9.872  0.3558E-84  0.4590E-85
  -9.871  0.3558E-84  0.4625E-85
  -9.870  0.3558E-84  0.4661E-85
  -9.869  0.3558E-84  0.4696E-85
  -9.868  0.3558E-84  0.4732E-85
  -9.867  0.3558E-84  0.4768E-85
  -9.866  0.3558E-84  0.4803E-85
  -9.865  0.3558E-84  0.4839E-85
  -9.864  0.3558E-84  0.4874E-85
  -9.863  0.3558E-84  0.4910E-85
  -9.862  0.3558E-84  0.4946E-85
  -9.861  0.3558E-84  0.4981E-85
  -9.860  0.3558E-84  0.5017E-85
  -9.859  0.3558E-84  0.5052E-85
  -9.858  0.3558E-84  0.5088E-85
  -9.857  0.3558E-84  0.5123E-85
  -9.856  0.3558E-84  0.5159E-85
  -9.855  0.3558E-84  0.5195E-85
  -9.854  0.3558E-84  0.5230E-85
  -9.853  0.3558E-84  0.5266E-85
  -9.852  0.3558E-84  0.5301E-85
  -9.851  0.3558E-84  0.5337E-85
  -9.850  0.3558E-84  0.5373E-85
  -9.849  0.3558E-84  0.5408E-85
  -9.848  0.3558E-84  0.5444E-85
  -9.847  0.3558E-84  0.5479E-85
  -9.846  0.3558E-84  0.5515E-85
  -9.845  0.3558E-84  0.5550E-85
  -9.844  0.3558E-84  0.5586E-85
  -9.843  0.3558E-84  0.5622E-85
  -9.842  0.3558E-84  0.5657E-85
  -9.841  0.3558E-84  0.5693E-85
  -9.840  0.3558E-84  0.5728E-85
  -9.839  0.3558E-84  0.5764E-85
  -9.838  0.3558E-84  0.5799E-85
  -9.837  0.3558E-84  0.5835E-85
  -9.836  0.3558E-84  0.5871E-85
  -9.835  0.3558E-84  0.5906E-85
  -9.834  0.3558E-84  0.5942E-85
  -9.833  0.3558E-84  0.5977E-85
  -9.832  0.3558E-84  0.6013E-85
  -9.831  0.3558E-84  0.6049E-85
  -9.830  0.3558E-84  0.6084E-85
  -9.829  0.3558E-84  0.6120E-85
  -9.828  0.3558E-84  0.6155E-85
  -9.827  0.3558E-84  0.6191E-85
  -9.826  0.3558E-84  0.6226E-85
  -9.825  0.3558E-84  0.6262E-85
  -9.824  0.3558E-84  0.6298E-85
  -9.823  0.3558E-84  0.6333E-85
  -9.822  0.3558E-84  0.6369E-85
  -9.821  0.3558E-84  0.6404E-85
  -9.820  0.3558E-84  0.6440E-85
  -9.819  0.3558E-84  0.6475E-85
  -9.818  0.3558E-84  0.6511E-85
  -9.817  0.3558E-84  0.6547E-85
  -9.816  0.3558E-84  0.6582E-85
  -9.815  0.3558E-84  0.6618E-85
  -9.814  0.3558E-84  0.6653E-85
  -9.813  0.3558E-84  0.6689E-85
  -9.812  0.3558E-84  0.6725E-85
  -9.811  0.3558E-84  0.6760E-85
  -9.810  0.3558E-84  0.6796E-85
  -9.809  0.3558E-84  0.6831E-85
  -9.808  0.3558E-84  0.6867E-85
  -9.807  0.3558E-84  0.6902E-85
  -9.806  0.3558E-84  0.6938E-85
  -9.805  0.3558E-84  0.6974E-85
  -9.804  0.3558E-84  0.7009E-85
  -9.803  0.3558E-84  0.7045E-85
  -9.802  0.3558E-84  0.7080E-85
  -9.801  0.3558E-84  0.7116E-85
  -9.800  0.3558E-84  0.7151E-85
  -9.799  0.3558E-84  0.7187E-85
  -9.798  0.3558E-84  0.7223E-85
  -9.797  0.3558E-84  0.7258E-85
  -9.796  0.3558E-84  0.7294E-85
  -9.795  0.3558E-84  0.7329E-85
